te_estimator,window_size,field_def,cmi_regimes,threshold_mode,sink_mode,thr_bot,thr_top,cooldown,max_posiciones,pnl_pct,portfolio_final,bh_pnl,alpha_bh,n_compras,n_ventas,n_trades,n_ignorados,win_rate,pos_finales,valid
kde,28,jacobian,3,adaptive_percentile,score_component,0.65,0.8,96,5,41.99,1419.9,7.35,34.64,44,44,88,256,52.3,5,False
binning,20,jacobian,2,fixed,filter_and,0.65,0.65,0,7,41.99,1419.88,7.35,34.63,191,198,389,477,50.0,7,True
kde,20,jacobian,2,fixed,filter_and,0.65,0.65,0,7,41.99,1419.88,7.35,34.63,191,198,389,477,50.0,7,True
binning,20,jacobian,3,adaptive_percentile,filter_and,0.55,0.8,0,7,41.98,1419.81,7.35,34.63,44,42,86,2212,47.6,7,False
kde,20,jacobian,3,adaptive_percentile,filter_and,0.55,0.8,0,7,41.98,1419.81,7.35,34.63,44,42,86,2212,47.6,7,False
kde,8,jacobian,2,adaptive_percentile,score_component,0.6,0.7,96,5,41.98,1419.75,7.35,34.62,359,385,744,41,52.7,4,True
binning,14,jacobian,2,adaptive_percentile,filter_and,0.55,0.8,48,9,41.97,1419.68,7.35,34.61,49,45,94,499,53.3,9,False
kde,14,jacobian,2,adaptive_percentile,filter_and,0.55,0.8,48,9,41.97,1419.68,7.35,34.61,49,45,94,499,53.3,9,False
binning,14,analogical,3,fixed,score_component,0.75,0.75,0,5,41.97,1419.65,7.35,34.61,1,0,1,1,0.0,1,False
binning,14,analogical,3,fixed,score_component,0.75,0.75,24,5,41.97,1419.65,7.35,34.61,1,0,1,1,0.0,1,False
binning,14,analogical,3,fixed,score_component,0.75,0.75,48,5,41.97,1419.65,7.35,34.61,1,0,1,1,0.0,1,False
binning,14,analogical,3,fixed,score_component,0.75,0.75,96,5,41.97,1419.65,7.35,34.61,1,0,1,1,0.0,1,False
binning,14,analogical,3,fixed,score_component,0.75,0.8,0,5,41.97,1419.65,7.35,34.61,1,0,1,0,0.0,1,False
binning,14,analogical,3,fixed,score_component,0.75,0.8,24,5,41.97,1419.65,7.35,34.61,1,0,1,0,0.0,1,False
binning,14,analogical,3,fixed,score_component,0.75,0.8,48,5,41.97,1419.65,7.35,34.61,1,0,1,0,0.0,1,False
binning,14,analogical,3,fixed,score_component,0.75,0.8,96,5,41.97,1419.65,7.35,34.61,1,0,1,0,0.0,1,False
kde,14,analogical,3,fixed,score_component,0.75,0.75,0,5,41.97,1419.65,7.35,34.61,1,0,1,1,0.0,1,False
kde,14,analogical,3,fixed,score_component,0.75,0.75,24,5,41.97,1419.65,7.35,34.61,1,0,1,1,0.0,1,False
kde,14,analogical,3,fixed,score_component,0.75,0.75,48,5,41.97,1419.65,7.35,34.61,1,0,1,1,0.0,1,False
kde,14,analogical,3,fixed,score_component,0.75,0.75,96,5,41.97,1419.65,7.35,34.61,1,0,1,1,0.0,1,False
kde,14,analogical,3,fixed,score_component,0.75,0.8,0,5,41.97,1419.65,7.35,34.61,1,0,1,0,0.0,1,False
kde,14,analogical,3,fixed,score_component,0.75,0.8,24,5,41.97,1419.65,7.35,34.61,1,0,1,0,0.0,1,False
kde,14,analogical,3,fixed,score_component,0.75,0.8,48,5,41.97,1419.65,7.35,34.61,1,0,1,0,0.0,1,False
kde,14,analogical,3,fixed,score_component,0.75,0.8,96,5,41.97,1419.65,7.35,34.61,1,0,1,0,0.0,1,False
binning,20,jacobian,3,adaptive_percentile,score_component,0.8,0.75,0,9,41.96,1419.65,7.35,34.61,87,97,184,158,51.5,0,True
kde,20,jacobian,3,adaptive_percentile,score_component,0.8,0.75,0,9,41.96,1419.65,7.35,34.61,87,97,184,158,51.5,0,True
binning,10,analogical,3,adaptive_percentile,score_component,0.6,0.75,48,9,41.96,1419.6,7.35,34.61,405,422,827,321,51.7,8,True
kde,10,analogical,3,adaptive_percentile,score_component,0.6,0.75,48,9,41.96,1419.6,7.35,34.61,405,422,827,321,51.7,8,True
binning,14,jacobian,2,fixed,score_component,0.7,0.75,48,9,41.96,1419.57,7.35,34.6,112,113,225,303,51.3,9,True
kde,14,jacobian,2,fixed,score_component,0.7,0.75,48,9,41.96,1419.57,7.35,34.6,112,113,225,303,51.3,9,True
binning,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.6,24,7,41.95,1419.54,7.35,34.6,380,398,778,110,53.0,2,True
kde,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.6,24,7,41.95,1419.54,7.35,34.6,380,398,778,110,53.0,2,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.75,96,7,41.95,1419.5,7.35,34.6,105,107,212,171,51.4,7,True
binning,10,jacobian,3,adaptive_percentile,filter_and,0.65,0.8,96,7,41.94,1419.42,7.35,34.59,48,47,95,217,53.2,7,False
kde,10,jacobian,3,adaptive_percentile,filter_and,0.65,0.8,96,7,41.94,1419.42,7.35,34.59,48,47,95,217,53.2,7,False
binning,20,analogical,2,fixed,filter_and,0.6,0.7,96,9,41.94,1419.42,7.35,34.59,9,0,9,183,0.0,9,False
binning,20,analogical,2,fixed,filter_and,0.6,0.75,96,9,41.94,1419.42,7.35,34.59,9,0,9,183,0.0,9,False
binning,20,analogical,2,fixed,filter_and,0.6,0.8,96,9,41.94,1419.42,7.35,34.59,9,0,9,183,0.0,9,False
kde,20,analogical,2,fixed,filter_and,0.6,0.7,96,9,41.94,1419.42,7.35,34.59,9,0,9,183,0.0,9,False
kde,20,analogical,2,fixed,filter_and,0.6,0.75,96,9,41.94,1419.42,7.35,34.59,9,0,9,183,0.0,9,False
kde,20,analogical,2,fixed,filter_and,0.6,0.8,96,9,41.94,1419.42,7.35,34.59,9,0,9,183,0.0,9,False
binning,28,analogical,2,adaptive_percentile,filter_and,0.75,0.75,48,7,41.94,1419.42,7.35,34.59,152,164,316,20,55.5,2,True
kde,28,analogical,2,adaptive_percentile,filter_and,0.75,0.75,48,7,41.94,1419.42,7.35,34.59,152,164,316,20,55.5,2,True
binning,20,analogical,3,fixed,score_component,0.65,0.7,48,7,41.94,1419.37,7.35,34.58,13,7,20,233,85.7,7,False
kde,20,analogical,3,fixed,score_component,0.65,0.7,48,7,41.94,1419.37,7.35,34.58,13,7,20,233,85.7,7,False
binning,20,jacobian,3,adaptive_percentile,score_component,0.55,0.75,24,7,41.93,1419.33,7.35,34.58,152,158,310,1058,46.8,7,True
kde,20,jacobian,3,adaptive_percentile,score_component,0.55,0.75,24,7,41.93,1419.33,7.35,34.58,152,158,310,1058,46.8,7,True
binning,8,jacobian,2,fixed,score_component,0.6,0.75,96,5,41.93,1419.31,7.35,34.58,37,36,73,328,58.3,5,False
binning,14,analogical,3,fixed,score_component,0.55,0.65,96,9,41.93,1419.29,7.35,34.57,306,315,621,91,49.2,9,True
kde,14,analogical,3,fixed,score_component,0.55,0.65,96,9,41.93,1419.29,7.35,34.57,306,315,621,91,49.2,9,True
binning,8,jacobian,2,adaptive_percentile,filter_and,0.6,0.75,48,5,41.92,1419.23,7.35,34.57,116,122,238,377,50.8,5,True
binning,14,jacobian,3,adaptive_percentile,score_component,0.6,0.6,48,9,41.92,1419.23,7.35,34.57,639,667,1306,9,51.4,7,True
kde,14,jacobian,3,adaptive_percentile,score_component,0.6,0.6,48,9,41.92,1419.23,7.35,34.57,639,667,1306,9,51.4,7,True
kde,8,analogical,2,adaptive_percentile,filter_and,0.8,0.8,96,7,41.91,1419.15,7.35,34.56,96,99,195,62,51.5,6,True
binning,10,analogical,3,adaptive_percentile,filter_and,0.65,0.7,96,7,41.91,1419.12,7.35,34.56,203,210,413,70,52.4,7,True
kde,10,analogical,3,adaptive_percentile,filter_and,0.65,0.7,96,7,41.91,1419.12,7.35,34.56,203,210,413,70,52.4,7,True
binning,14,jacobian,3,fixed,filter_and,0.6,0.7,0,9,41.9,1419.0,7.35,34.54,171,174,345,2435,48.3,9,True
kde,14,jacobian,3,fixed,filter_and,0.6,0.7,0,9,41.9,1419.0,7.35,34.54,171,174,345,2435,48.3,9,True
binning,8,analogical,2,adaptive_percentile,score_component,0.55,0.55,96,5,41.9,1418.96,7.35,34.54,369,396,765,28,50.8,5,True
binning,20,jacobian,3,fixed,score_component,0.7,0.75,0,7,41.89,1418.92,7.35,34.54,44,44,88,859,52.3,6,False
kde,20,jacobian,3,fixed,score_component,0.7,0.75,0,7,41.89,1418.92,7.35,34.54,44,44,88,859,52.3,6,False
kde,8,analogical,2,adaptive_percentile,score_component,0.65,0.75,48,9,41.88,1418.84,7.35,34.53,643,671,1314,136,51.7,8,True
binning,20,jacobian,2,fixed,score_component,0.6,0.65,48,9,41.88,1418.83,7.35,34.53,258,264,522,373,46.6,9,True
kde,20,jacobian,2,fixed,score_component,0.6,0.65,48,9,41.88,1418.83,7.35,34.53,258,264,522,373,46.6,9,True
binning,28,analogical,3,adaptive_percentile,score_component,0.6,0.7,48,9,41.88,1418.81,7.35,34.53,408,424,832,215,51.9,9,True
kde,28,analogical,3,adaptive_percentile,score_component,0.6,0.7,48,9,41.88,1418.81,7.35,34.53,408,424,832,215,51.9,9,True
binning,8,jacobian,2,adaptive_percentile,score_component,0.6,0.55,48,5,41.87,1418.73,7.35,34.52,745,770,1515,21,53.2,4,True
binning,14,jacobian,3,fixed,score_component,0.55,0.75,48,7,41.87,1418.7,7.35,34.52,110,113,223,677,48.7,7,True
kde,14,jacobian,3,fixed,score_component,0.55,0.75,48,7,41.87,1418.7,7.35,34.52,110,113,223,677,48.7,7,True
binning,8,analogical,3,adaptive_percentile,score_component,0.75,0.8,96,5,41.86,1418.63,7.35,34.51,328,354,682,61,50.8,4,True
binning,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.8,96,5,41.86,1418.6,7.35,34.5,29,28,57,235,53.6,5,False
kde,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.8,96,5,41.86,1418.6,7.35,34.5,29,28,57,235,53.6,5,False
binning,20,analogical,2,adaptive_percentile,score_component,0.7,0.65,96,9,41.86,1418.58,7.35,34.5,299,317,616,18,56.8,1,True
kde,20,analogical,2,adaptive_percentile,score_component,0.7,0.65,96,9,41.86,1418.58,7.35,34.5,299,317,616,18,56.8,1,True
binning,28,analogical,3,adaptive_percentile,filter_and,0.65,0.75,48,9,41.86,1418.55,7.35,34.5,143,145,288,206,45.5,9,True
kde,28,analogical,3,adaptive_percentile,filter_and,0.65,0.75,48,9,41.86,1418.55,7.35,34.5,143,145,288,206,45.5,9,True
binning,10,jacobian,2,fixed,filter_and,0.65,0.65,24,7,41.85,1418.52,7.35,34.5,158,164,322,147,53.7,7,True
kde,10,jacobian,2,fixed,filter_and,0.65,0.65,24,7,41.85,1418.52,7.35,34.5,158,164,322,147,53.7,7,True
binning,14,jacobian,2,fixed,filter_and,0.65,0.75,48,5,41.83,1418.35,7.35,34.48,37,37,74,326,45.9,5,False
kde,14,jacobian,2,fixed,filter_and,0.65,0.75,48,5,41.83,1418.35,7.35,34.48,37,37,74,326,45.9,5,False
binning,10,analogical,2,adaptive_percentile,filter_and,0.65,0.7,96,9,41.82,1418.25,7.35,34.47,182,187,369,76,54.0,8,True
kde,10,analogical,2,adaptive_percentile,filter_and,0.65,0.7,96,9,41.82,1418.25,7.35,34.47,182,187,369,76,54.0,8,True
binning,28,analogical,2,fixed,filter_and,0.55,0.65,96,5,41.82,1418.21,7.35,34.47,5,0,5,118,0.0,5,False
binning,28,analogical,2,fixed,filter_and,0.55,0.7,96,5,41.82,1418.21,7.35,34.47,5,0,5,118,0.0,5,False
binning,28,analogical,2,fixed,filter_and,0.55,0.75,96,5,41.82,1418.21,7.35,34.47,5,0,5,118,0.0,5,False
binning,28,analogical,2,fixed,filter_and,0.55,0.8,96,5,41.82,1418.21,7.35,34.47,5,0,5,118,0.0,5,False
kde,28,analogical,2,fixed,filter_and,0.55,0.65,96,5,41.82,1418.21,7.35,34.47,5,0,5,118,0.0,5,False
kde,28,analogical,2,fixed,filter_and,0.55,0.7,96,5,41.82,1418.21,7.35,34.47,5,0,5,118,0.0,5,False
kde,28,analogical,2,fixed,filter_and,0.55,0.75,96,5,41.82,1418.21,7.35,34.47,5,0,5,118,0.0,5,False
kde,28,analogical,2,fixed,filter_and,0.55,0.8,96,5,41.82,1418.21,7.35,34.47,5,0,5,118,0.0,5,False
binning,20,jacobian,2,adaptive_percentile,filter_and,0.65,0.75,0,9,41.82,1418.19,7.35,34.46,115,112,227,757,44.6,9,True
kde,20,jacobian,2,adaptive_percentile,filter_and,0.65,0.75,0,9,41.82,1418.19,7.35,34.46,115,112,227,757,44.6,9,True
binning,28,analogical,3,fixed,score_component,0.55,0.6,24,7,41.81,1418.15,7.35,34.46,239,250,489,714,52.0,7,True
kde,28,analogical,3,fixed,score_component,0.55,0.6,24,7,41.81,1418.15,7.35,34.46,239,250,489,714,52.0,7,True
binning,8,jacobian,3,adaptive_percentile,filter_and,0.55,0.8,96,7,41.81,1418.09,7.35,34.45,110,112,222,246,50.0,7,True
binning,8,jacobian,3,adaptive_percentile,filter_and,0.6,0.75,0,9,41.81,1418.09,7.35,34.45,963,1030,1993,1781,49.5,0,True
binning,28,jacobian,3,adaptive_percentile,filter_and,0.7,0.8,0,9,41.8,1417.96,7.35,34.44,51,47,98,319,48.9,9,False
kde,28,jacobian,3,adaptive_percentile,filter_and,0.7,0.8,0,9,41.8,1417.96,7.35,34.44,51,47,98,319,48.9,9,False
binning,28,jacobian,3,adaptive_percentile,filter_and,0.6,0.8,96,5,41.78,1417.82,7.35,34.43,30,29,59,236,55.2,5,False
kde,28,jacobian,3,adaptive_percentile,filter_and,0.6,0.8,96,5,41.78,1417.82,7.35,34.43,30,29,59,236,55.2,5,False
binning,14,analogical,3,fixed,score_component,0.55,0.6,48,9,41.78,1417.8,7.35,34.43,699,727,1426,83,51.3,8,True
kde,14,analogical,3,fixed,score_component,0.55,0.6,48,9,41.78,1417.8,7.35,34.43,699,727,1426,83,51.3,8,True
binning,8,jacobian,3,adaptive_percentile,filter_and,0.55,0.65,48,9,41.78,1417.79,7.35,34.42,581,603,1184,17,53.1,7,True
binning,28,analogical,2,adaptive_percentile,filter_and,0.7,0.7,48,5,41.77,1417.72,7.35,34.42,235,251,486,31,53.4,4,True
kde,28,analogical,2,adaptive_percentile,filter_and,0.7,0.7,48,5,41.77,1417.72,7.35,34.42,235,251,486,31,53.4,4,True
binning,20,jacobian,2,fixed,score_component,0.55,0.6,48,9,41.77,1417.67,7.35,34.41,559,583,1142,191,50.1,8,True
kde,20,jacobian,2,fixed,score_component,0.55,0.6,48,9,41.77,1417.67,7.35,34.41,559,583,1142,191,50.1,8,True
binning,28,jacobian,3,adaptive_percentile,filter_and,0.55,0.75,96,7,41.76,1417.62,7.35,34.41,55,55,110,243,50.9,7,True
kde,28,jacobian,3,adaptive_percentile,filter_and,0.55,0.75,96,7,41.76,1417.62,7.35,34.41,55,55,110,243,50.9,7,True
binning,20,jacobian,2,fixed,filter_and,0.6,0.65,24,9,41.76,1417.61,7.35,34.41,113,114,227,367,48.2,9,True
kde,20,jacobian,2,fixed,filter_and,0.6,0.65,24,9,41.76,1417.61,7.35,34.41,113,114,227,367,48.2,9,True
binning,28,jacobian,2,fixed,score_component,0.6,0.7,48,9,41.76,1417.6,7.35,34.41,21,14,35,306,64.3,9,False
kde,28,jacobian,2,fixed,score_component,0.6,0.7,48,9,41.76,1417.6,7.35,34.41,21,14,35,306,64.3,9,False
binning,14,analogical,3,fixed,filter_and,0.6,0.65,48,9,41.75,1417.54,7.35,34.4,188,191,379,298,47.1,9,True
kde,14,analogical,3,fixed,filter_and,0.6,0.65,48,9,41.75,1417.54,7.35,34.4,188,191,379,298,47.1,9,True
binning,8,jacobian,2,fixed,filter_and,0.55,0.7,24,9,41.75,1417.47,7.35,34.39,24,18,42,558,61.1,9,False
binning,28,jacobian,3,fixed,filter_and,0.55,0.6,0,7,41.75,1417.46,7.35,34.39,216,227,443,1515,48.0,6,True
kde,28,jacobian,3,fixed,filter_and,0.55,0.6,0,7,41.75,1417.46,7.35,34.39,216,227,443,1515,48.0,6,True
binning,20,jacobian,3,fixed,score_component,0.6,0.65,48,5,41.74,1417.43,7.35,34.39,296,317,613,360,48.9,5,True
kde,20,jacobian,3,fixed,score_component,0.6,0.65,48,5,41.74,1417.43,7.35,34.39,296,317,613,360,48.9,5,True
binning,14,analogical,3,adaptive_percentile,filter_and,0.6,0.8,24,7,41.74,1417.42,7.35,34.39,57,57,114,663,59.6,7,True
kde,14,analogical,3,adaptive_percentile,filter_and,0.6,0.8,24,7,41.74,1417.42,7.35,34.39,57,57,114,663,59.6,7,True
binning,14,jacobian,2,adaptive_percentile,score_component,0.65,0.75,96,7,41.74,1417.4,7.35,34.39,149,155,304,193,46.5,7,True
kde,14,jacobian,2,adaptive_percentile,score_component,0.65,0.75,96,7,41.74,1417.4,7.35,34.39,149,155,304,193,46.5,7,True
binning,20,jacobian,3,fixed,score_component,0.7,0.8,24,7,41.72,1417.17,7.35,34.36,7,1,8,322,0.0,6,False
kde,20,jacobian,3,fixed,score_component,0.7,0.8,24,7,41.72,1417.17,7.35,34.36,7,1,8,322,0.0,6,False
binning,10,analogical,2,fixed,score_component,0.6,0.7,24,5,41.72,1417.16,7.35,34.36,50,53,103,1254,56.6,5,True
kde,10,analogical,2,fixed,score_component,0.6,0.7,24,5,41.72,1417.16,7.35,34.36,50,53,103,1254,56.6,5,True
kde,8,jacobian,2,adaptive_percentile,filter_and,0.8,0.8,48,7,41.71,1417.07,7.35,34.35,105,109,214,71,49.5,5,True
binning,14,jacobian,2,fixed,filter_and,0.6,0.7,96,5,41.71,1417.06,7.35,34.35,90,94,184,238,47.9,5,True
kde,14,jacobian,2,fixed,filter_and,0.6,0.7,96,5,41.71,1417.06,7.35,34.35,90,94,184,238,47.9,5,True
binning,28,analogical,3,adaptive_percentile,score_component,0.65,0.8,24,7,41.7,1417.01,7.35,34.35,167,173,340,654,42.8,7,True
kde,28,analogical,3,adaptive_percentile,score_component,0.65,0.8,24,7,41.7,1417.01,7.35,34.35,167,173,340,654,42.8,7,True
binning,28,jacobian,2,fixed,score_component,0.55,0.7,96,9,41.68,1416.8,7.35,34.33,20,13,33,315,61.5,9,False
kde,28,jacobian,2,fixed,score_component,0.55,0.7,96,9,41.68,1416.8,7.35,34.33,20,13,33,315,61.5,9,False
binning,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.6,96,9,41.68,1416.78,7.35,34.32,235,252,487,10,52.4,2,True
kde,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.6,96,9,41.68,1416.78,7.35,34.32,235,252,487,10,52.4,2,True
binning,10,jacobian,2,fixed,score_component,0.75,0.7,48,5,41.66,1416.59,7.35,34.3,130,140,270,89,52.9,3,True
kde,10,jacobian,2,fixed,score_component,0.75,0.7,48,5,41.66,1416.59,7.35,34.3,130,140,270,89,52.9,3,True
binning,20,jacobian,2,fixed,score_component,0.6,0.7,96,7,41.66,1416.57,7.35,34.3,89,91,180,263,47.3,7,True
kde,20,jacobian,2,fixed,score_component,0.6,0.7,96,7,41.66,1416.57,7.35,34.3,89,91,180,263,47.3,7,True
binning,20,jacobian,2,fixed,score_component,0.55,0.65,48,9,41.65,1416.49,7.35,34.29,258,264,522,493,47.3,9,True
kde,20,jacobian,2,fixed,score_component,0.55,0.65,48,9,41.65,1416.49,7.35,34.29,258,264,522,493,47.3,9,True
binning,28,jacobian,3,fixed,score_component,0.7,0.8,0,7,41.65,1416.49,7.35,34.29,6,0,6,147,0.0,6,False
kde,28,jacobian,3,fixed,score_component,0.7,0.8,0,7,41.65,1416.49,7.35,34.29,6,0,6,147,0.0,6,False
binning,14,jacobian,2,fixed,filter_and,0.6,0.75,24,9,41.65,1416.46,7.35,34.29,43,38,81,820,60.5,9,False
kde,14,jacobian,2,fixed,filter_and,0.6,0.75,24,9,41.65,1416.46,7.35,34.29,43,38,81,820,60.5,9,False
binning,20,jacobian,3,fixed,filter_and,0.7,0.8,96,5,41.64,1416.39,7.35,34.28,5,0,5,101,0.0,5,False
kde,20,jacobian,3,fixed,filter_and,0.7,0.8,96,5,41.64,1416.39,7.35,34.28,5,0,5,101,0.0,5,False
binning,20,jacobian,3,adaptive_percentile,score_component,0.65,0.7,24,9,41.64,1416.38,7.35,34.28,399,416,815,334,48.3,9,True
kde,20,jacobian,3,adaptive_percentile,score_component,0.65,0.7,24,9,41.64,1416.38,7.35,34.28,399,416,815,334,48.3,9,True
binning,20,jacobian,3,fixed,score_component,0.7,0.8,48,7,41.63,1416.34,7.35,34.28,7,1,8,263,0.0,6,False
kde,20,jacobian,3,fixed,score_component,0.7,0.8,48,7,41.63,1416.34,7.35,34.28,7,1,8,263,0.0,6,False
binning,20,jacobian,2,adaptive_percentile,score_component,0.7,0.8,24,7,41.63,1416.25,7.35,34.27,63,63,126,394,49.2,6,True
kde,20,jacobian,2,adaptive_percentile,score_component,0.7,0.8,24,7,41.63,1416.25,7.35,34.27,63,63,126,394,49.2,6,True
binning,28,jacobian,2,adaptive_percentile,score_component,0.55,0.8,96,5,41.62,1416.15,7.35,34.26,49,50,99,319,42.0,5,False
kde,28,jacobian,2,adaptive_percentile,score_component,0.55,0.8,96,5,41.62,1416.15,7.35,34.26,49,50,99,319,42.0,5,False
binning,14,jacobian,2,adaptive_percentile,filter_and,0.7,0.75,48,7,41.61,1416.08,7.35,34.25,91,92,183,153,44.6,7,True
kde,14,jacobian,2,adaptive_percentile,filter_and,0.7,0.75,48,7,41.61,1416.08,7.35,34.25,91,92,183,153,44.6,7,True
binning,28,analogical,2,adaptive_percentile,filter_and,0.55,0.75,48,5,41.6,1416.01,7.35,34.25,158,167,325,339,53.9,5,True
kde,28,analogical,2,adaptive_percentile,filter_and,0.55,0.75,48,5,41.6,1416.01,7.35,34.25,158,167,325,339,53.9,5,True
binning,14,jacobian,2,adaptive_percentile,filter_and,0.65,0.65,48,7,41.59,1415.95,7.35,34.24,273,290,563,66,52.1,3,True
kde,14,jacobian,2,adaptive_percentile,filter_and,0.65,0.65,48,7,41.59,1415.95,7.35,34.24,273,290,563,66,52.1,3,True
binning,14,analogical,2,adaptive_percentile,filter_and,0.7,0.8,0,7,41.59,1415.93,7.35,34.24,68,69,137,501,59.4,6,True
kde,14,analogical,2,adaptive_percentile,filter_and,0.7,0.8,0,7,41.59,1415.93,7.35,34.24,68,69,137,501,59.4,6,True
binning,14,analogical,3,adaptive_percentile,score_component,0.7,0.8,48,9,41.58,1415.85,7.35,34.23,154,157,311,367,49.7,9,True
kde,14,analogical,3,adaptive_percentile,score_component,0.7,0.8,48,9,41.58,1415.85,7.35,34.23,154,157,311,367,49.7,9,True
binning,20,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,0,5,41.58,1415.82,7.35,34.23,79,88,167,52,54.5,0,True
kde,20,jacobian,3,adaptive_percentile,filter_and,0.75,0.75,0,5,41.58,1415.82,7.35,34.23,79,88,167,52,54.5,0,True
binning,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.75,24,9,41.58,1415.82,7.35,34.23,45,49,94,34,61.2,0,False
kde,20,jacobian,2,adaptive_percentile,filter_and,0.8,0.75,24,9,41.58,1415.82,7.35,34.23,45,49,94,34,61.2,0,False
binning,28,analogical,2,adaptive_percentile,score_component,0.65,0.6,96,7,41.58,1415.82,7.35,34.23,322,344,666,9,53.5,2,True
kde,28,analogical,2,adaptive_percentile,score_component,0.65,0.6,96,7,41.58,1415.82,7.35,34.23,322,344,666,9,53.5,2,True
binning,20,analogical,3,fixed,score_component,0.6,0.65,24,7,41.58,1415.76,7.35,34.22,268,282,550,728,51.1,7,True
kde,20,analogical,3,fixed,score_component,0.6,0.65,24,7,41.58,1415.76,7.35,34.22,268,282,550,728,51.1,7,True
binning,28,jacobian,3,adaptive_percentile,filter_and,0.55,0.65,0,9,41.57,1415.65,7.35,34.21,667,700,1367,871,46.9,7,True
kde,28,jacobian,3,adaptive_percentile,filter_and,0.55,0.65,0,9,41.57,1415.65,7.35,34.21,667,700,1367,871,46.9,7,True
binning,10,jacobian,3,fixed,filter_and,0.55,0.7,0,5,41.56,1415.64,7.35,34.21,5,0,5,270,0.0,5,False
binning,10,jacobian,3,fixed,filter_and,0.55,0.75,0,5,41.56,1415.64,7.35,34.21,5,0,5,270,0.0,5,False
binning,10,jacobian,3,fixed,filter_and,0.55,0.8,0,5,41.56,1415.64,7.35,34.21,5,0,5,270,0.0,5,False
kde,10,jacobian,3,fixed,filter_and,0.55,0.7,0,5,41.56,1415.64,7.35,34.21,5,0,5,270,0.0,5,False
kde,10,jacobian,3,fixed,filter_and,0.55,0.75,0,5,41.56,1415.64,7.35,34.21,5,0,5,270,0.0,5,False
kde,10,jacobian,3,fixed,filter_and,0.55,0.8,0,5,41.56,1415.64,7.35,34.21,5,0,5,270,0.0,5,False
binning,20,jacobian,3,fixed,score_component,0.65,0.8,96,7,41.56,1415.58,7.35,34.2,7,1,8,279,0.0,6,False
kde,20,jacobian,3,fixed,score_component,0.65,0.8,96,7,41.56,1415.58,7.35,34.2,7,1,8,279,0.0,6,False
binning,10,analogical,2,adaptive_percentile,filter_and,0.8,0.8,48,5,41.56,1415.56,7.35,34.2,46,48,94,24,64.6,4,False
kde,10,analogical,2,adaptive_percentile,filter_and,0.8,0.8,48,5,41.56,1415.56,7.35,34.2,46,48,94,24,64.6,4,False
binning,14,analogical,2,adaptive_percentile,filter_and,0.6,0.6,96,7,41.55,1415.54,7.35,34.2,288,306,594,9,49.0,4,True
kde,14,analogical,2,adaptive_percentile,filter_and,0.6,0.6,96,7,41.55,1415.54,7.35,34.2,288,306,594,9,49.0,4,True
binning,20,analogical,3,fixed,score_component,0.6,0.65,48,7,41.55,1415.54,7.35,34.2,227,238,465,387,49.2,7,True
kde,20,analogical,3,fixed,score_component,0.6,0.65,48,7,41.55,1415.54,7.35,34.2,227,238,465,387,49.2,7,True
binning,28,jacobian,3,adaptive_percentile,score_component,0.55,0.75,96,7,41.55,1415.48,7.35,34.19,100,102,202,265,52.0,7,True
kde,28,jacobian,3,adaptive_percentile,score_component,0.55,0.75,96,7,41.55,1415.48,7.35,34.19,100,102,202,265,52.0,7,True
binning,8,jacobian,2,fixed,score_component,0.6,0.75,48,7,41.55,1415.47,7.35,34.19,40,37,77,631,56.8,7,False
binning,10,analogical,3,adaptive_percentile,score_component,0.6,0.7,96,7,41.54,1415.42,7.35,34.19,323,338,661,62,50.6,7,True
kde,10,analogical,3,adaptive_percentile,score_component,0.6,0.7,96,7,41.54,1415.42,7.35,34.19,323,338,661,62,50.6,7,True
binning,14,jacobian,2,adaptive_percentile,filter_and,0.6,0.8,0,7,41.54,1415.4,7.35,34.19,59,59,118,1446,47.5,7,True
kde,14,jacobian,2,adaptive_percentile,filter_and,0.6,0.8,0,7,41.54,1415.4,7.35,34.19,59,59,118,1446,47.5,7,True
binning,20,jacobian,2,fixed,filter_and,0.7,0.8,0,7,41.54,1415.39,7.35,34.18,6,0,6,176,0.0,6,False
kde,20,jacobian,2,fixed,filter_and,0.7,0.8,0,7,41.54,1415.39,7.35,34.18,6,0,6,176,0.0,6,False
binning,10,analogical,3,fixed,score_component,0.55,0.55,48,9,41.54,1415.36,7.35,34.18,351,375,726,31,55.2,2,True
kde,10,analogical,3,fixed,score_component,0.55,0.55,48,9,41.54,1415.36,7.35,34.18,351,375,726,31,55.2,2,True
binning,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.6,48,5,41.51,1415.1,7.35,34.15,311,331,642,54,53.2,1,True
kde,28,jacobian,2,adaptive_percentile,filter_and,0.6,0.6,48,5,41.51,1415.1,7.35,34.15,311,331,642,54,53.2,1,True
binning,28,jacobian,2,fixed,score_component,0.55,0.6,24,7,41.51,1415.07,7.35,34.15,216,225,441,656,47.6,7,True
