bot_combo,top_combo,umbral_bot,umbral_top,cooldown,pnl_pct,portfolio,n_buy,n_sell,n_trades,n_ign,win_rate,alpha_vs_bh,alpha_vs_orig
close_position+bb_position+recovery_pct,drawdown_pct,0.6,0.85,0,-68.21,317.9,790,843,1633,2169,38.2,7.57,1.63
close_position+bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.65,0.6,0,-68.21,317.93,1096,1164,2260,3374,46.4,7.57,1.63
close_position+bb_position,drawdown_pct,0.75,0.65,0,-68.22,317.76,1040,1102,2142,3143,43.0,7.56,1.62
bb_position+recovery_pct,drawdown_pct+bb_position,0.8,0.8,0,-68.22,317.78,765,796,1561,1386,48.5,7.56,1.62
close_position+bb_position+recovery_pct,close_position+bb_position,0.75,0.75,0,-68.22,317.76,833,863,1696,1972,49.5,7.56,1.62
recovery_pct,drawdown_pct,0.75,0.9,0,-68.23,317.67,625,659,1284,1189,40.8,7.55,1.61
close_position+recovery_pct,drawdown_pct+bb_position,0.65,0.9,0,-68.23,317.72,576,614,1190,1596,32.1,7.55,1.61
close_position+bb_position+recovery_pct,drawdown_pct,0.8,0.9,0,-68.23,317.7,609,645,1254,1115,40.5,7.55,1.61
close_position,close_position+bb_position,0.6,0.8,0,-68.24,317.65,784,838,1622,2397,37.4,7.54,1.6
bb_position,close_position+drawdown_pct,0.6,0.9,0,-68.24,317.6,485,520,1005,2137,25.4,7.54,1.6
close_position+bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.6,0.85,24,-68.24,317.59,227,240,467,423,18.3,7.54,1.6
close_position,drawdown_pct+bb_position,0.7,0.65,0,-68.25,317.52,1027,1088,2115,3121,44.3,7.53,1.59
recovery_pct,close_position+bb_position,0.6,0.9,0,-68.25,317.5,500,534,1034,1501,30.5,7.53,1.59
close_position,drawdown_pct+bb_position,0.7,0.8,0,-68.26,317.37,835,886,1721,2121,40.7,7.52,1.58
bb_position+recovery_pct,drawdown_pct+bb_position,0.8,0.65,0,-68.26,317.4,910,943,1853,2488,50.4,7.52,1.58
close_position+bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.7,0.65,0,-68.26,317.38,1016,1069,2085,2836,45.3,7.52,1.58
close_position+recovery_pct,close_position+drawdown_pct,0.75,0.6,0,-68.27,317.27,984,1027,2011,3059,48.4,7.51,1.57
bb_position+recovery_pct,close_position,0.6,0.85,0,-68.27,317.25,602,646,1248,1864,31.6,7.51,1.57
bb_position+recovery_pct,close_position+drawdown_pct,0.7,0.8,0,-68.27,317.32,807,852,1659,1685,40.3,7.51,1.57
close_position+bb_position,close_position+drawdown_pct+bb_position,0.75,0.7,0,-68.28,317.17,940,988,1928,2501,47.1,7.5,1.56
close_position+bb_position,close_position+drawdown_pct,0.65,0.8,0,-68.29,317.05,827,879,1706,2301,38.1,7.49,1.55
bb_position+recovery_pct,close_position+bb_position,0.75,0.75,0,-68.29,317.13,824,856,1680,1911,48.6,7.49,1.55
close_position+bb_position+recovery_pct,bb_position,0.6,0.85,24,-68.29,317.12,236,250,486,341,18.0,7.49,1.55
close_position,close_position+bb_position,0.7,0.7,0,-68.3,316.98,964,1021,1985,2762,45.3,7.48,1.54
recovery_pct,drawdown_pct,0.7,0.85,0,-68.3,317.05,762,804,1566,1536,44.9,7.48,1.54
close_position+recovery_pct,close_position+drawdown_pct+bb_position,0.65,0.85,24,-68.3,317.04,227,240,467,311,17.9,7.48,1.54
close_position+bb_position+recovery_pct,close_position,0.65,0.75,0,-68.31,316.92,844,896,1740,2326,40.4,7.47,1.53
close_position+bb_position+recovery_pct,drawdown_pct+bb_position,0.7,0.6,0,-68.31,316.87,1072,1141,2213,3237,44.3,7.47,1.53
recovery_pct,drawdown_pct+bb_position,0.7,0.7,0,-68.32,316.76,930,976,1906,2244,47.8,7.46,1.52
close_position,drawdown_pct,0.7,0.6,0,-68.33,316.66,1105,1176,2281,3703,40.3,7.45,1.51
close_position,bb_position,0.6,0.85,0,-68.33,316.7,743,797,1540,2208,31.9,7.45,1.51
close_position+bb_position,close_position,0.65,0.7,0,-68.33,316.68,976,1037,2013,2918,41.8,7.45,1.51
close_position+bb_position+recovery_pct,close_position+bb_position,0.6,0.8,0,-68.33,316.66,780,828,1608,2208,39.7,7.45,1.51
recovery_pct,drawdown_pct+bb_position,0.7,0.75,0,-68.34,316.6,881,922,1803,1861,47.6,7.44,1.5
close_position+recovery_pct,drawdown_pct+bb_position,0.65,0.6,0,-68.34,316.6,1073,1146,2219,3291,43.3,7.44,1.5
close_position,drawdown_pct+bb_position,0.7,0.85,0,-68.35,316.46,717,762,1479,1916,37.1,7.43,1.49
bb_position,close_position+bb_position,0.6,0.6,0,-68.35,316.47,1137,1218,2355,3665,44.2,7.43,1.49
recovery_pct,close_position+drawdown_pct+bb_position,0.6,0.6,0,-68.35,316.54,1055,1120,2175,3189,45.6,7.43,1.49
bb_position,drawdown_pct,0.75,0.85,0,-68.36,316.44,768,820,1588,1834,38.3,7.42,1.48
recovery_pct,close_position+drawdown_pct,0.65,0.8,0,-68.36,316.42,794,834,1628,1636,41.2,7.42,1.48
close_position+bb_position,drawdown_pct,0.65,0.7,0,-68.36,316.44,1042,1114,2156,3206,39.9,7.42,1.48
close_position+bb_position,drawdown_pct,0.7,0.85,0,-68.36,316.38,781,835,1616,2172,38.2,7.42,1.48
close_position+bb_position,drawdown_pct+bb_position,0.7,0.85,0,-68.36,316.36,724,774,1498,1974,36.2,7.42,1.48
bb_position+recovery_pct,drawdown_pct,0.65,0.85,0,-68.36,316.4,785,835,1620,1886,40.2,7.42,1.48
bb_position+recovery_pct,bb_position,0.7,0.8,0,-68.36,316.39,829,871,1700,1785,43.7,7.42,1.48
close_position+bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.65,0.85,24,-68.37,316.31,227,240,467,339,17.5,7.41,1.47
close_position,drawdown_pct,0.6,0.85,0,-68.38,316.25,789,844,1633,2372,37.1,7.4,1.46
close_position+bb_position,bb_position,0.75,0.6,0,-68.38,316.16,1065,1122,2187,3313,50.1,7.4,1.46
close_position+recovery_pct,drawdown_pct+bb_position,0.7,0.6,0,-68.38,316.18,1040,1107,2147,3163,45.0,7.4,1.46
close_position+recovery_pct,close_position+drawdown_pct+bb_position,0.7,0.65,0,-68.38,316.19,989,1042,2031,2750,46.6,7.4,1.46
bb_position,close_position+drawdown_pct,0.7,0.8,0,-68.39,316.07,815,867,1682,2043,39.4,7.39,1.45
close_position+bb_position,close_position+bb_position,0.6,0.85,24,-68.39,316.14,222,234,456,573,17.1,7.39,1.45
bb_position+recovery_pct,close_position+bb_position,0.7,0.7,0,-68.39,316.13,949,998,1947,2413,45.7,7.39,1.45
bb_position,close_position+drawdown_pct+bb_position,0.8,0.75,0,-68.4,316.0,825,859,1684,1899,48.3,7.38,1.44
close_position+recovery_pct,close_position+drawdown_pct+bb_position,0.6,0.8,0,-68.4,315.96,801,848,1649,1979,38.6,7.38,1.44
bb_position+recovery_pct,drawdown_pct+bb_position,0.7,0.75,0,-68.4,316.01,908,955,1863,2023,45.1,7.38,1.44
close_position+bb_position+recovery_pct,drawdown_pct,0.65,0.7,0,-68.4,315.98,1027,1095,2122,2889,40.8,7.38,1.44
close_position+bb_position,close_position,0.8,0.85,12,-68.41,315.87,292,309,601,452,21.7,7.37,1.43
close_position+bb_position+recovery_pct,close_position+drawdown_pct,0.6,0.7,0,-68.41,315.88,990,1052,2042,2755,43.0,7.37,1.43
close_position,bb_position,0.75,0.8,0,-68.42,315.79,802,836,1638,1876,48.8,7.36,1.42
recovery_pct,drawdown_pct+bb_position,0.7,0.65,0,-68.42,315.8,975,1022,1997,2630,48.3,7.36,1.42
recovery_pct,drawdown_pct+bb_position,0.7,0.85,0,-68.42,315.76,693,737,1430,1356,40.8,7.36,1.42
close_position+bb_position,close_position+drawdown_pct,0.7,0.6,0,-68.43,315.75,1114,1186,2300,3523,43.4,7.35,1.41
close_position+recovery_pct,close_position+drawdown_pct+bb_position,0.75,0.7,0,-68.43,315.7,893,929,1822,2189,49.0,7.35,1.41
close_position,close_position+drawdown_pct+bb_position,0.65,0.6,0,-68.44,315.62,1108,1184,2292,3620,44.5,7.34,1.4
bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.7,0.7,0,-68.44,315.62,945,996,1941,2359,45.1,7.34,1.4
close_position,close_position,0.6,0.75,0,-68.45,315.45,862,920,1782,2653,37.7,7.33,1.39
close_position,close_position+bb_position,0.75,0.9,0,-68.45,315.49,490,521,1011,1511,33.4,7.33,1.39
close_position+bb_position,close_position+bb_position,0.65,0.6,0,-68.45,315.51,1136,1217,2353,3661,44.4,7.33,1.39
close_position+recovery_pct,close_position+drawdown_pct+bb_position,0.6,0.85,24,-68.45,315.5,227,240,467,348,17.5,7.33,1.39
bb_position+recovery_pct,close_position+bb_position,0.8,0.75,0,-68.45,315.52,777,803,1580,1741,49.2,7.33,1.39
bb_position+recovery_pct,drawdown_pct+bb_position,0.7,0.7,0,-68.45,315.49,961,1014,1975,2397,44.8,7.33,1.39
close_position,drawdown_pct,0.65,0.85,0,-68.46,315.36,788,840,1628,2286,38.3,7.32,1.38
close_position+bb_position,drawdown_pct+bb_position,0.75,0.6,0,-68.46,315.43,1056,1118,2174,3301,46.7,7.32,1.38
close_position+recovery_pct,close_position,0.65,0.85,0,-68.46,315.44,595,636,1231,1708,33.2,7.32,1.38
close_position+recovery_pct,bb_position,0.6,0.6,0,-68.46,315.45,1099,1167,2266,3420,46.4,7.32,1.38
close_position+recovery_pct,close_position+bb_position,0.6,0.7,0,-68.46,315.36,973,1027,2000,2675,45.4,7.32,1.38
close_position+recovery_pct,close_position+drawdown_pct+bb_position,0.65,0.85,0,-68.46,315.36,667,711,1378,1654,34.3,7.32,1.38
bb_position+recovery_pct,drawdown_pct,0.6,0.8,0,-68.46,315.38,889,948,1837,2296,40.1,7.32,1.38
bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.65,0.6,0,-68.46,315.45,1083,1153,2236,3268,45.9,7.32,1.38
close_position,drawdown_pct,0.6,0.65,0,-68.47,315.29,1096,1176,2272,3565,38.9,7.31,1.37
bb_position,close_position,0.7,0.7,0,-68.47,315.27,956,1015,1971,2678,42.3,7.31,1.37
close_position+bb_position,close_position,0.7,0.85,24,-68.47,315.32,202,218,420,633,15.6,7.31,1.37
close_position+bb_position+recovery_pct,drawdown_pct,0.6,0.7,0,-68.47,315.33,1036,1106,2142,3035,39.6,7.31,1.37
recovery_pct,close_position+drawdown_pct+bb_position,0.65,0.85,0,-68.5,315.03,659,696,1355,1433,37.5,7.28,1.34
close_position+bb_position+recovery_pct,close_position+bb_position,0.7,0.8,0,-68.51,314.85,766,806,1572,1870,41.7,7.27,1.33
bb_position,drawdown_pct,0.6,0.7,0,-68.53,314.67,1042,1113,2155,3213,40.0,7.25,1.31
recovery_pct,close_position+drawdown_pct+bb_position,0.65,0.6,0,-68.53,314.75,1032,1088,2120,3122,47.3,7.25,1.31
close_position,close_position+drawdown_pct+bb_position,0.7,0.7,0,-68.54,314.6,957,1012,1969,2718,44.7,7.24,1.3
close_position+bb_position,close_position+drawdown_pct+bb_position,0.6,0.85,24,-68.54,314.62,227,240,467,509,17.9,7.24,1.3
bb_position+recovery_pct,bb_position,0.7,0.6,0,-68.55,314.47,1068,1125,2193,3178,47.8,7.23,1.29
close_position+bb_position+recovery_pct,close_position+drawdown_pct,0.7,0.8,0,-68.55,314.46,805,849,1654,1794,40.0,7.23,1.29
bb_position,close_position+drawdown_pct+bb_position,0.6,0.85,0,-68.56,314.43,681,730,1411,2126,32.5,7.22,1.28
close_position+bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.6,0.65,0,-68.56,314.42,1056,1121,2177,3118,44.9,7.22,1.28
close_position+bb_position,close_position+bb_position,0.7,0.8,0,-68.57,314.35,778,827,1605,2197,38.7,7.21,1.27
bb_position+recovery_pct,drawdown_pct,0.7,0.65,0,-68.57,314.29,1055,1121,2176,2980,41.4,7.21,1.27
bb_position+recovery_pct,close_position+bb_position,0.6,0.65,0,-68.57,314.29,1048,1113,2161,3028,45.8,7.21,1.27
bb_position,drawdown_pct,0.7,0.7,0,-68.58,314.16,1019,1089,2108,2972,39.8,7.2,1.26
close_position+bb_position,drawdown_pct,0.6,0.7,0,-68.58,314.15,1045,1116,2161,3276,39.5,7.2,1.26
close_position+bb_position,bb_position,0.75,0.7,0,-68.58,314.22,959,1007,1966,2564,48.3,7.2,1.26
close_position+bb_position,close_position+drawdown_pct,0.6,0.8,0,-68.58,314.2,829,881,1710,2372,37.6,7.2,1.26
close_position+recovery_pct,close_position+drawdown_pct,0.6,0.7,0,-68.58,314.25,975,1032,2007,2627,44.0,7.2,1.26
close_position,drawdown_pct+bb_position,0.65,0.6,0,-68.59,314.13,1113,1192,2305,3631,43.1,7.19,1.25
bb_position,bb_position,0.7,0.85,0,-68.59,314.06,736,787,1523,1925,34.8,7.19,1.25
recovery_pct,bb_position,0.6,0.6,0,-68.59,314.12,1063,1125,2188,3225,46.7,7.19,1.25
close_position+bb_position,close_position,0.7,0.75,0,-68.59,314.14,852,906,1758,2460,38.0,7.19,1.25
bb_position+recovery_pct,close_position,0.6,0.85,24,-68.59,314.09,202,218,420,565,15.6,7.19,1.25
recovery_pct,drawdown_pct+bb_position,0.7,0.9,24,-68.6,313.99,215,227,442,314,18.1,7.18,1.24
bb_position,drawdown_pct,0.75,0.7,0,-68.61,313.92,995,1052,2047,2750,43.3,7.17,1.23
close_position+bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.6,0.8,0,-68.61,313.88,808,858,1666,2125,37.9,7.17,1.23
close_position,close_position+drawdown_pct+bb_position,0.65,0.8,0,-68.62,313.8,808,858,1666,2237,38.2,7.16,1.22
close_position+bb_position,close_position+drawdown_pct,0.65,0.7,0,-68.62,313.81,998,1063,2061,2921,42.7,7.16,1.22
bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.8,0.7,0,-68.62,313.79,854,884,1738,2054,50.5,7.16,1.22
close_position+recovery_pct,drawdown_pct+bb_position,0.7,0.75,0,-68.63,313.74,892,939,1831,2019,44.6,7.15,1.21
bb_position+recovery_pct,close_position+bb_position,0.65,0.85,24,-68.63,313.67,222,234,456,366,17.1,7.15,1.21
close_position+bb_position,bb_position,0.65,0.85,0,-68.64,313.58,745,797,1542,2188,33.2,7.14,1.2
close_position+recovery_pct,close_position+drawdown_pct,0.6,0.6,0,-68.64,313.6,1097,1164,2261,3413,44.1,7.14,1.2
close_position,close_position+drawdown_pct,0.6,0.6,0,-68.65,313.45,1132,1209,2341,3699,42.5,7.13,1.19
bb_position,close_position+bb_position,0.7,0.65,0,-68.65,313.49,1040,1110,2150,3083,43.4,7.13,1.19
recovery_pct,drawdown_pct,0.65,0.65,0,-68.65,313.5,1032,1094,2126,2950,42.2,7.13,1.19
close_position+bb_position,close_position+drawdown_pct,0.75,0.6,0,-68.65,313.53,1063,1122,2185,3303,46.3,7.13,1.19
close_position+bb_position+recovery_pct,close_position+drawdown_pct,0.6,0.6,0,-68.66,313.39,1120,1193,2313,3524,43.3,7.12,1.18
close_position,close_position,0.65,0.75,0,-68.67,313.33,855,910,1765,2579,39.3,7.11,1.17
close_position,close_position+drawdown_pct+bb_position,0.6,0.8,0,-68.69,313.09,809,862,1671,2323,36.8,7.09,1.15
close_position+recovery_pct,bb_position,0.7,0.6,0,-68.69,313.07,1045,1100,2145,3190,48.9,7.09,1.15
close_position+recovery_pct,close_position+bb_position,0.7,0.8,0,-68.69,313.07,752,791,1543,1759,43.9,7.09,1.15
close_position+bb_position,close_position,0.6,0.7,0,-68.71,312.91,980,1042,2022,2984,41.3,7.07,1.13
close_position+bb_position,drawdown_pct,0.65,0.85,0,-68.72,312.84,789,844,1633,2354,37.6,7.06,1.12
bb_position+recovery_pct,drawdown_pct+bb_position,0.75,0.8,0,-68.72,312.77,804,844,1648,1569,45.9,7.06,1.12
close_position+bb_position,close_position+drawdown_pct+bb_position,0.7,0.6,0,-68.73,312.65,1104,1182,2286,3500,44.1,7.05,1.11
bb_position,drawdown_pct,0.7,0.85,0,-68.74,312.56,777,835,1612,2093,36.5,7.04,1.1
recovery_pct,drawdown_pct,0.6,0.65,0,-68.74,312.62,1052,1121,2173,3025,40.7,7.04,1.1
close_position+bb_position,close_position+drawdown_pct,0.75,0.65,0,-68.74,312.56,1002,1057,2059,2914,45.7,7.04,1.1
bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.7,0.8,0,-68.74,312.61,790,836,1626,1687,40.0,7.04,1.1
bb_position,bb_position,0.8,0.8,0,-68.75,312.54,781,811,1592,1660,49.4,7.03,1.09
recovery_pct,bb_position,0.7,0.8,0,-68.75,312.51,798,831,1629,1634,48.4,7.03,1.09
recovery_pct,close_position+drawdown_pct,0.7,0.65,0,-68.75,312.54,969,1018,1987,2635,47.2,7.03,1.09
recovery_pct,close_position+drawdown_pct+bb_position,0.7,0.8,0,-68.75,312.48,771,809,1580,1511,45.0,7.03,1.09
bb_position,close_position+drawdown_pct,0.6,0.8,0,-68.77,312.33,827,879,1706,2307,38.5,7.01,1.07
close_position+recovery_pct,drawdown_pct+bb_position,0.6,0.65,0,-68.78,312.15,1035,1097,2132,3032,44.6,7.0,1.06
close_position+bb_position+recovery_pct,drawdown_pct+bb_position,0.7,0.65,0,-68.78,312.21,1016,1070,2086,2867,44.9,7.0,1.06
close_position,bb_position,0.65,0.85,0,-68.79,312.13,743,794,1537,2120,33.0,6.99,1.05
bb_position,close_position+drawdown_pct,0.65,0.8,0,-68.79,312.06,825,879,1704,2220,37.2,6.99,1.05
bb_position,close_position+bb_position,0.65,0.65,0,-68.79,312.13,1064,1138,2202,3230,43.2,6.99,1.05
bb_position,close_position+drawdown_pct+bb_position,0.7,0.9,24,-68.79,312.11,200,214,414,631,18.2,6.99,1.05
close_position+bb_position+recovery_pct,drawdown_pct+bb_position,0.65,0.6,0,-68.8,312.0,1104,1180,2284,3374,44.0,6.98,1.04
close_position,close_position+drawdown_pct+bb_position,0.65,0.65,0,-68.81,311.93,1052,1116,2168,3239,45.1,6.97,1.03
bb_position,close_position,0.65,0.85,24,-68.82,311.82,202,218,420,682,15.6,6.96,1.02
bb_position,close_position+drawdown_pct,0.65,0.7,0,-68.82,311.81,995,1061,2056,2843,42.0,6.96,1.02
recovery_pct,close_position+drawdown_pct,0.65,0.85,0,-68.82,311.75,653,692,1345,1443,37.9,6.96,1.02
close_position+recovery_pct,close_position+drawdown_pct,0.65,0.8,0,-68.82,311.8,807,852,1659,1849,39.1,6.96,1.02
bb_position+recovery_pct,close_position+drawdown_pct,0.8,0.6,0,-68.82,311.76,947,981,1928,2923,50.7,6.96,1.02
bb_position+recovery_pct,close_position+bb_position,0.6,0.9,0,-68.84,311.64,504,538,1042,1788,29.0,6.94,1.0
close_position+bb_position+recovery_pct,drawdown_pct+bb_position,0.6,0.6,0,-68.84,311.59,1119,1199,2318,3506,43.2,6.94,1.0
close_position,drawdown_pct,0.65,0.6,0,-68.85,311.52,1141,1219,2360,3827,39.7,6.93,0.99
close_position+bb_position,close_position+drawdown_pct+bb_position,0.6,0.85,0,-68.85,311.48,682,730,1412,2194,31.8,6.93,0.99
bb_position+recovery_pct,bb_position,0.75,0.75,0,-68.85,311.55,859,895,1754,1914,49.1,6.93,0.99
close_position+bb_position,close_position+bb_position,0.6,0.6,0,-68.86,311.37,1141,1225,2366,3723,43.5,6.92,0.98
bb_position+recovery_pct,close_position,0.6,0.8,0,-68.86,311.42,734,785,1519,2076,34.6,6.92,0.98
close_position+bb_position,drawdown_pct+bb_position,0.7,0.8,0,-68.87,311.3,842,900,1742,2177,39.0,6.91,0.97
bb_position+recovery_pct,drawdown_pct,0.6,0.85,0,-68.87,311.35,790,843,1633,2028,38.9,6.91,0.97
bb_position,bb_position,0.65,0.85,0,-68.88,311.2,742,796,1538,2109,31.5,6.9,0.96
close_position+recovery_pct,drawdown_pct,0.75,0.9,0,-68.89,311.05,624,661,1285,1297,40.5,6.89,0.95
bb_position+recovery_pct,bb_position,0.65,0.85,0,-68.89,311.06,730,776,1506,1743,34.8,6.89,0.95
close_position+bb_position,close_position+drawdown_pct,0.6,0.7,0,-68.9,311.04,1001,1065,2066,2991,42.3,6.88,0.94
bb_position,drawdown_pct,0.65,0.65,0,-68.91,310.92,1097,1178,2275,3461,38.6,6.87,0.93
bb_position,close_position+drawdown_pct,0.75,0.75,0,-68.91,310.88,875,923,1798,2122,45.2,6.87,0.93
bb_position+recovery_pct,close_position+drawdown_pct,0.6,0.75,0,-68.92,310.83,903,959,1862,2297,41.7,6.86,0.92
close_position+bb_position+recovery_pct,drawdown_pct,0.6,0.65,0,-68.92,310.77,1092,1170,2262,3372,39.4,6.86,0.92
bb_position,close_position,0.65,0.7,0,-68.93,310.67,972,1034,2006,2842,40.8,6.85,0.91
bb_position,close_position+bb_position,0.75,0.65,0,-68.94,310.59,1004,1061,2065,2885,46.1,6.84,0.9
bb_position,close_position,0.75,0.85,24,-68.95,310.46,201,218,419,496,15.6,6.83,0.89
bb_position,drawdown_pct,0.7,0.9,0,-68.95,310.45,639,688,1327,1925,32.7,6.83,0.89
bb_position,close_position+drawdown_pct,0.7,0.7,0,-68.95,310.46,976,1038,2014,2686,42.9,6.83,0.89
bb_position+recovery_pct,close_position+drawdown_pct,0.75,0.6,0,-68.95,310.5,1022,1069,2091,3030,48.4,6.83,0.89
bb_position+recovery_pct,close_position+drawdown_pct+bb_position,0.6,0.85,24,-68.95,310.46,227,240,467,363,18.3,6.83,0.89
close_position+bb_position+recovery_pct,close_position+bb_position,0.65,0.8,0,-68.95,310.46,772,820,1592,2058,40.1,6.83,0.89
close_position+recovery_pct,drawdown_pct+bb_position,0.65,0.9,24,-68.96,310.37,215,227,442,413,18.1,6.82,0.88
bb_position+recovery_pct,drawdown_pct+bb_position,0.65,0.6,0,-68.97,310.29,1093,1168,2261,3267,44.3,6.81,0.87
close_position,drawdown_pct,0.6,0.6,0,-68.98,310.22,1159,1242,2401,3877,38.4,6.8,0.86
bb_position,close_position,0.75,0.7,0,-68.98,310.19,929,976,1905,2461,44.9,6.8,0.86
recovery_pct,close_position,0.65,0.75,0,-68.98,310.2,810,853,1663,2011,41.7,6.8,0.86
close_position+bb_position+recovery_pct,close_position+bb_position,0.7,0.7,0,-68.98,310.15,953,1003,1956,2508,45.0,6.8,0.86
bb_position,close_position,0.6,0.7,0,-68.99,310.11,976,1035,2011,2926,42.0,6.79,0.85
close_position+bb_position,drawdown_pct+bb_position,0.75,0.65,0,-68.99,310.11,1001,1054,2055,2923,46.2,6.79,0.85
recovery_pct,close_position,0.65,0.8,0,-69.01,309.87,709,752,1461,1717,37.9,6.77,0.83
close_position+recovery_pct,bb_position,0.75,0.7,0,-69.01,309.89,905,938,1843,2269,51.3,6.77,0.83
close_position,drawdown_pct+bb_position,0.65,0.75,0,-69.02,309.83,929,984,1913,2563,43.7,6.76,0.82
bb_position+recovery_pct,drawdown_pct,0.65,0.7,0,-69.02,309.8,1019,1086,2105,2776,40.6,6.76,0.82
close_position+recovery_pct,drawdown_pct+bb_position,0.65,0.65,0,-69.04,309.56,1018,1078,2096,2917,43.6,6.74,0.8
recovery_pct,bb_position,0.65,0.65,0,-69.05,309.46,997,1049,2046,2773,48.1,6.73,0.79
close_position+bb_position,drawdown_pct,0.6,0.85,0,-69.05,309.52,790,846,1636,2426,36.8,6.73,0.79
bb_position,close_position,0.6,0.85,24,-69.06,309.39,206,219,425,682,14.2,6.72,0.78
recovery_pct,drawdown_pct+bb_position,0.6,0.6,0,-69.07,309.34,1063,1135,2198,3190,43.7,6.71,0.77
close_position+bb_position,drawdown_pct,0.7,0.6,0,-69.07,309.27,1146,1224,2370,3691,39.9,6.71,0.77
bb_position+recovery_pct,bb_position,0.65,0.6,0,-69.07,309.29,1095,1163,2258,3295,47.5,6.71,0.77
close_position+bb_position,close_position,0.65,0.85,24,-69.08,309.19,205,219,424,684,14.2,6.7,0.76
